일시,발전구분,지역,지점번호,합산발전량(MWh),기온(°C),강수량(mm),일조(hr),일사(MJ/m2),__dt__,hour,dayofweek,month,is_weekend,hour_sin,hour_cos,month_sin,month_cos,_y_true,_y_pred,_residual,_abs_err,_is_outlier,_rule
2023-12-04 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,42317.52,10.5,0.0,1.0,0.0,2023-12-04 12:00:00,12,0,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,42317.52,38562.113,3755.406718749997,3755.406718749997,1,abs_err > mean+3σ (thr=2124.489)
2023-12-04 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,22327.284,12.6,0.0,1.0,0.0,2023-12-04 14:00:00,14,0,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,22327.284,30029.06,-7701.776546875,7701.776546875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-04 15:00:00,고흥만 수상태양광,전라남도 고흥군,262,12464.76,12.6,0.0,0.9,0.0,2023-12-04 15:00:00,15,0,12,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,12464.76,16756.969,-4292.20875,4292.20875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-05 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,8811.18,-0.8,0.0,0.0,0.0,2023-12-05 08:00:00,8,1,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,8811.18,4888.88,3922.3001171875003,3922.3001171875003,1,abs_err > mean+3σ (thr=2124.489)
2023-12-05 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,25060.728,3.9,0.0,0.7,0.0,2023-12-05 09:00:00,9,1,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,25060.728,22473.637,2587.091281249999,2587.091281249999,1,abs_err > mean+3σ (thr=2124.489)
2023-12-05 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,36244.488,10.9,0.0,1.0,0.0,2023-12-05 10:00:00,10,1,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,36244.488,33883.594,2360.8942499999976,2360.8942499999976,1,abs_err > mean+3σ (thr=2124.489)
2023-12-05 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,40788.048,13.0,0.0,1.0,0.0,2023-12-05 11:00:00,11,1,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,40788.048,37383.02,3405.0284687500025,3405.0284687500025,1,abs_err > mean+3σ (thr=2124.489)
2023-12-05 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,42530.88,13.4,0.0,1.0,0.0,2023-12-05 12:00:00,12,1,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,42530.88,38672.965,3857.9151562499974,3857.9151562499974,1,abs_err > mean+3σ (thr=2124.489)
2023-12-05 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,39027.576,15.1,0.0,1.0,0.0,2023-12-05 13:00:00,13,1,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,39027.576,36765.223,2262.353343750001,2262.353343750001,1,abs_err > mean+3σ (thr=2124.489)
2023-12-06 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,29408.82,9.8,0.0,0.8,0.0,2023-12-06 10:00:00,10,2,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,29408.82,26336.988,3071.8317187499997,3071.8317187499997,1,abs_err > mean+3σ (thr=2124.489)
2023-12-06 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,23379.048,14.3,0.0,1.0,0.0,2023-12-06 11:00:00,11,2,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,23379.048,31414.988,-8035.940281250001,8035.940281250001,1,abs_err > mean+3σ (thr=2124.489)
2023-12-06 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,16119.6,14.6,0.0,0.7,0.0,2023-12-06 12:00:00,12,2,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,16119.6,24610.404,-8490.804296875,8490.804296875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-06 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,12256.608,14.4,0.0,0.1,0.0,2023-12-06 13:00:00,13,2,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,12256.608,17401.398,-5144.7904375,5144.7904375,1,abs_err > mean+3σ (thr=2124.489)
2023-12-06 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,12904.416,15.1,0.0,0.0,0.0,2023-12-06 14:00:00,14,2,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,12904.416,6779.518,6124.897933593749,6124.897933593749,1,abs_err > mean+3σ (thr=2124.489)
2023-12-07 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,7763.868,7.0,0.0,0.0,0.0,2023-12-07 08:00:00,8,3,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,7763.868,3774.894,3988.9739570312504,3988.9739570312504,1,abs_err > mean+3σ (thr=2124.489)
2023-12-07 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,23266.992,8.7,0.0,0.6,0.0,2023-12-07 09:00:00,9,3,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,23266.992,21096.967,2170.0252031249984,2170.0252031249984,1,abs_err > mean+3σ (thr=2124.489)
2023-12-07 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,39961.32,10.8,0.0,1.0,0.0,2023-12-07 11:00:00,11,3,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,39961.32,37575.14,2386.1793749999997,2386.1793749999997,1,abs_err > mean+3σ (thr=2124.489)
2023-12-07 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,41038.704,11.2,0.0,1.0,0.0,2023-12-07 12:00:00,12,3,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,41038.704,38680.516,2358.188374999998,2358.188374999998,1,abs_err > mean+3σ (thr=2124.489)
2023-12-07 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,38430.42,12.5,0.0,1.0,0.0,2023-12-07 13:00:00,13,3,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,38430.42,36097.363,2333.0567187499983,2333.0567187499983,1,abs_err > mean+3σ (thr=2124.489)
2023-12-09 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,13676.124,11.9,0.0,0.0,0.0,2023-12-09 09:00:00,9,5,12,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,13676.124,6585.99,7090.133765625,7090.133765625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-09 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,18665.052,18.6,0.0,0.8,0.0,2023-12-09 11:00:00,11,5,12,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,18665.052,25929.385,-7264.332765625,7264.332765625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-09 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,25981.704,18.8,0.0,0.3,0.0,2023-12-09 12:00:00,12,5,12,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,25981.704,22826.107,3155.5965781250015,3155.5965781250015,1,abs_err > mean+3σ (thr=2124.489)
2023-12-09 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,21458.388,19.8,0.0,0.9,0.0,2023-12-09 13:00:00,13,5,12,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,21458.388,28768.744,-7310.356140625001,7310.356140625001,1,abs_err > mean+3σ (thr=2124.489)
2023-12-09 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,18122.328,20.1,0.0,0.9,0.0,2023-12-09 14:00:00,14,5,12,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,18122.328,23641.898,-5519.570437499999,5519.570437499999,1,abs_err > mean+3σ (thr=2124.489)
2023-12-10 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,20324.472,17.9,0.0,1.0,0.0,2023-12-10 11:00:00,11,6,12,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,20324.472,28965.586,-8641.113937499998,8641.113937499998,1,abs_err > mean+3σ (thr=2124.489)
2023-12-10 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,35942.928,19.6,0.0,0.8,0.0,2023-12-10 13:00:00,13,6,12,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,35942.928,28087.633,7855.2951875,7855.2951875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-10 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,24679.788,19.5,0.0,1.0,0.0,2023-12-10 14:00:00,14,6,12,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,24679.788,29184.379,-4504.5909062499995,4504.5909062499995,1,abs_err > mean+3σ (thr=2124.489)
2023-12-10 15:00:00,고흥만 수상태양광,전라남도 고흥군,262,8507.1,19.0,0.0,1.0,0.0,2023-12-10 15:00:00,15,6,12,1,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,8507.1,14534.172,-6027.071875,6027.071875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-11 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,421.176,13.8,0.0,0.0,0.0,2023-12-11 08:00:00,8,0,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,421.176,3194.9531,-2773.777125,2773.777125,1,abs_err > mean+3σ (thr=2124.489)
2023-12-11 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,1476.048,13.9,0.0,0.0,0.0,2023-12-11 10:00:00,10,0,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,1476.048,6805.9106,-5329.86264453125,5329.86264453125,1,abs_err > mean+3σ (thr=2124.489)
2023-12-11 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,2067.072,13.8,0.0,0.0,0.0,2023-12-11 11:00:00,11,0,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,2067.072,7983.19,-5916.11794140625,5916.11794140625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-11 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,991.284,14.2,0.0,0.0,0.0,2023-12-11 13:00:00,13,0,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,991.284,8087.2285,-7095.944515625,7095.944515625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-11 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,1039.332,14.6,0.0,0.0,0.0,2023-12-11 14:00:00,14,0,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,1039.332,6062.8154,-5023.4834296875,5023.4834296875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-12 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,470.904,11.6,0.0,0.0,0.0,2023-12-12 08:00:00,8,1,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,470.904,3506.725,-3035.82109765625,3035.82109765625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-12 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,1435.308,11.7,0.0,0.0,0.0,2023-12-12 09:00:00,9,1,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,1435.308,6920.46,-5485.1519609375,5485.1519609375,1,abs_err > mean+3σ (thr=2124.489)
2023-12-12 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,2426.088,11.3,0.0,0.0,0.0,2023-12-12 10:00:00,10,1,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,2426.088,7414.312,-4988.22401171875,4988.22401171875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-12 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,2869.02,11.2,0.0,0.0,0.0,2023-12-12 11:00:00,11,1,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,2869.02,8278.776,-5409.7563671875,5409.7563671875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-12 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,3942.456,10.8,0.0,0.0,0.0,2023-12-12 13:00:00,13,1,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,3942.456,8825.386,-4882.9297421875,4882.9297421875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-12 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,2116.38,10.7,0.0,0.0,0.0,2023-12-12 14:00:00,14,1,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,2116.38,7064.1035,-4947.723515625,4947.723515625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-13 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,7138.236,7.9,0.0,0.0,0.0,2023-12-13 08:00:00,8,2,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,7138.236,3719.9927,3418.24332421875,3418.24332421875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-13 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,22029.336,10.1,0.0,0.5,0.0,2023-12-13 09:00:00,9,2,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,22029.336,19764.873,2264.4629531249993,2264.4629531249993,1,abs_err > mean+3σ (thr=2124.489)
2023-12-13 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,28093.8,11.7,0.0,1.0,0.0,2023-12-13 10:00:00,10,2,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,28093.8,34091.35,-5997.551562500001,5997.551562500001,1,abs_err > mean+3σ (thr=2124.489)
2023-12-13 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,28891.464,13.9,0.0,0.9,0.0,2023-12-13 12:00:00,12,2,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,28891.464,32205.56,-3314.096546875,3314.096546875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-13 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,29744.736,14.8,0.0,0.4,0.0,2023-12-13 13:00:00,13,2,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,29744.736,23478.47,6266.265296875001,6266.265296875001,1,abs_err > mean+3σ (thr=2124.489)
2023-12-13 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,25896.276,15.3,0.0,1.0,0.0,2023-12-13 14:00:00,14,2,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,25896.276,30430.17,-4533.893921874998,4533.893921874998,1,abs_err > mean+3σ (thr=2124.489)
2023-12-13 15:00:00,고흥만 수상태양광,전라남도 고흥군,262,19008.864,14.5,0.0,0.3,0.0,2023-12-13 15:00:00,15,2,12,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,19008.864,12007.738,7001.125718750001,7001.125718750001,1,abs_err > mean+3σ (thr=2124.489)
2023-12-14 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,183.12,12.2,0.0,0.0,0.0,2023-12-14 08:00:00,8,3,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,183.12,3373.4033,-3190.2833203125,3190.2833203125,1,abs_err > mean+3σ (thr=2124.489)
2023-12-14 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,2019.108,11.1,0.0,0.0,0.0,2023-12-14 10:00:00,10,3,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,2019.108,6972.0396,-4952.93155078125,4952.93155078125,1,abs_err > mean+3σ (thr=2124.489)
2023-12-14 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,1164.408,11.4,0.0,0.0,0.0,2023-12-14 11:00:00,11,3,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,1164.408,7880.2183,-6715.810261718751,6715.810261718751,1,abs_err > mean+3σ (thr=2124.489)
2023-12-14 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,1026.984,11.1,5.2,0.0,0.0,2023-12-14 12:00:00,12,3,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,1026.984,3392.9285,-2365.944466796875,2365.944466796875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-14 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,1922.844,11.2,0.0,0.0,0.0,2023-12-14 13:00:00,13,3,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,1922.844,7984.2544,-6061.41039453125,6061.41039453125,1,abs_err > mean+3σ (thr=2124.489)
2023-12-14 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,766.332,11.7,0.0,0.0,0.0,2023-12-14 14:00:00,14,3,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,766.332,6819.3125,-6052.9805,6052.9805,1,abs_err > mean+3σ (thr=2124.489)
2023-12-15 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,433.44,18.3,0.0,0.0,0.0,2023-12-15 08:00:00,8,4,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,433.44,3187.9314,-2754.491396484375,2754.491396484375,1,abs_err > mean+3σ (thr=2124.489)
2023-12-15 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,3103.884,18.9,0.0,0.0,0.0,2023-12-15 10:00:00,10,4,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,3103.884,7724.884,-4620.9997890625,4620.9997890625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-15 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,2804.34,17.8,0.0,0.0,0.0,2023-12-15 11:00:00,11,4,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,2804.34,9006.74,-6202.400234375,6202.400234375,1,abs_err > mean+3σ (thr=2124.489)
2023-12-15 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,2756.208,15.2,0.0,0.0,0.0,2023-12-15 13:00:00,13,4,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,2756.208,8812.773,-6056.5654374999995,6056.5654374999995,1,abs_err > mean+3σ (thr=2124.489)
2023-12-15 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,3338.916,14.1,0.0,0.0,0.0,2023-12-15 14:00:00,14,4,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,3338.916,6424.17,-3085.253921875,3085.253921875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-16 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,1521.744,4.4,0.0,0.0,0.0,2023-12-16 08:00:00,8,5,12,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1521.744,4567.6714,-3045.9273867187503,3045.9273867187503,1,abs_err > mean+3σ (thr=2124.489)
2023-12-16 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,8501.892,4.0,0.1,0.0,0.0,2023-12-16 09:00:00,9,5,12,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,8501.892,5156.1836,3345.70840625,3345.70840625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-16 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,13091.484,4.0,0.0,0.2,0.0,2023-12-16 11:00:00,11,5,12,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,13091.484,20271.87,-7180.385140625,7180.385140625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-16 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,18923.688,4.1,0.0,0.5,0.0,2023-12-16 12:00:00,12,5,12,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,18923.688,24972.67,-6048.981921875002,6048.981921875002,1,abs_err > mean+3σ (thr=2124.489)
2023-12-16 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,14960.904,3.5,0.0,0.6,0.0,2023-12-16 13:00:00,13,5,12,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,14960.904,23244.666,-8283.762015625,8283.762015625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-16 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,18461.688,2.6,0.0,0.1,0.0,2023-12-16 14:00:00,14,5,12,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,18461.688,14856.469,3605.2192499999983,3605.2192499999983,1,abs_err > mean+3σ (thr=2124.489)
2023-12-17 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,7066.416,-2.6,0.0,0.0,0.0,2023-12-17 08:00:00,8,6,12,1,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,7066.416,4888.88,2177.5361171875,2177.5361171875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-17 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,22316.7,-2.0,0.0,0.5,0.0,2023-12-17 09:00:00,9,6,12,1,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,22316.7,18856.498,3460.2019531250007,3460.2019531250007,1,abs_err > mean+3σ (thr=2124.489)
2023-12-17 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,33760.944,-0.2,0.0,1.0,0.0,2023-12-17 11:00:00,11,6,12,1,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,33760.944,39047.02,-5286.075531249997,5286.075531249997,1,abs_err > mean+3σ (thr=2124.489)
2023-12-17 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,46924.752,0.6,0.0,1.0,0.0,2023-12-17 12:00:00,12,6,12,1,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,46924.752,40830.66,6094.09184375,6094.09184375,1,abs_err > mean+3σ (thr=2124.489)
2023-12-17 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,44833.74,1.7,0.0,1.0,0.0,2023-12-17 13:00:00,13,6,12,1,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,44833.74,39394.49,5439.251718749998,5439.251718749998,1,abs_err > mean+3σ (thr=2124.489)
2023-12-17 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,37742.544,1.8,0.0,1.0,0.0,2023-12-17 14:00:00,14,6,12,1,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,37742.544,33854.16,3888.3838437500017,3888.3838437500017,1,abs_err > mean+3σ (thr=2124.489)
2023-12-18 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,20585.796,-3.4,0.0,0.4,0.0,2023-12-18 09:00:00,9,0,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,20585.796,18058.836,2526.9600624999985,2526.9600624999985,1,abs_err > mean+3σ (thr=2124.489)
2023-12-18 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,24834.432,0.0,0.0,1.0,0.0,2023-12-18 10:00:00,10,0,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,24834.432,30369.018,-5534.585578124999,5534.585578124999,1,abs_err > mean+3σ (thr=2124.489)
2023-12-18 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,22650.684,2.1,0.0,0.9,0.0,2023-12-18 12:00:00,12,0,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,22650.684,30879.953,-8229.269124999999,8229.269124999999,1,abs_err > mean+3σ (thr=2124.489)
2023-12-18 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,31366.44,2.5,0.0,0.6,0.0,2023-12-18 13:00:00,13,0,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,31366.44,27887.385,3479.0552343749987,3479.0552343749987,1,abs_err > mean+3σ (thr=2124.489)
2023-12-18 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,17385.816,3.9,0.0,1.0,0.0,2023-12-18 14:00:00,14,0,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,17385.816,26091.787,-8705.971109375001,8705.971109375001,1,abs_err > mean+3σ (thr=2124.489)
2023-12-19 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,1223.292,-0.7,0.0,0.0,0.0,2023-12-19 08:00:00,8,1,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1223.292,4765.0273,-3541.73534375,3541.73534375,1,abs_err > mean+3σ (thr=2124.489)
2023-12-19 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,3690.708,0.6,0.0,0.0,0.0,2023-12-19 09:00:00,9,1,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,3690.708,7646.3276,-3955.61963671875,3955.61963671875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-19 13:00:00,고흥만 수상태양광,전라남도 고흥군,262,19075.308,5.6,0.0,0.6,0.0,2023-12-19 13:00:00,13,1,12,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,19075.308,26586.75,-7511.441999999999,7511.441999999999,1,abs_err > mean+3σ (thr=2124.489)
2023-12-19 14:00:00,고흥만 수상태양광,전라남도 고흥군,262,11813.76,6.1,0.0,0.3,0.0,2023-12-19 14:00:00,14,1,12,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,11813.76,16503.43,-4689.6696875,4689.6696875,1,abs_err > mean+3σ (thr=2124.489)
2023-12-19 15:00:00,고흥만 수상태양광,전라남도 고흥군,262,15073.548,6.4,0.0,0.0,0.0,2023-12-19 15:00:00,15,1,12,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,15073.548,6429.811,8643.73696484375,8643.73696484375,1,abs_err > mean+3σ (thr=2124.489)
2023-12-20 08:00:00,고흥만 수상태양광,전라남도 고흥군,262,1543.752,2.3,0.0,0.0,0.0,2023-12-20 08:00:00,8,2,12,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,1543.752,4888.88,-3345.1278828125,3345.1278828125,1,abs_err > mean+3σ (thr=2124.489)
2023-12-20 09:00:00,고흥만 수상태양광,전라남도 고흥군,262,11014.08,2.0,0.0,0.0,0.0,2023-12-20 09:00:00,9,2,12,0,0.7071067811865476,-0.7071067811865475,-2.4492935982947064e-16,1.0,11014.08,7646.3276,3367.75236328125,3367.75236328125,1,abs_err > mean+3σ (thr=2124.489)
2023-12-20 10:00:00,고흥만 수상태양광,전라남도 고흥군,262,10152.492,2.7,0.0,0.7,0.0,2023-12-20 10:00:00,10,2,12,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,10152.492,19848.4,-9695.908390625,9695.908390625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-20 11:00:00,고흥만 수상태양광,전라남도 고흥군,262,12158.58,2.2,0.0,0.4,0.0,2023-12-20 11:00:00,11,2,12,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,12158.58,21753.057,-9594.476640625,9594.476640625,1,abs_err > mean+3σ (thr=2124.489)
2023-12-20 12:00:00,고흥만 수상태양광,전라남도 고흥군,262,9566.088,1.6,0.0,0.1,0.0,2023-12-20 12:00:00,12,2,12,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,9566.088,17616.848,-8050.75965625,8050.75965625,1,abs_err > mean+3σ (thr=2124.489)
